date,geography,geography code,Welsh writing ability: Total: All usual residents aged 3 years and over,Welsh writing ability: Cannot write Welsh,Welsh writing ability: Can write Welsh
2021,W00006817,W00006817,185,179,6
2021,W00006818,W00006818,255,249,6
2021,W00006819,W00006819,256,255,1
2021,W00006820,W00006820,283,268,15
2021,W00006821,W00006821,289,279,10
2021,W00006822,W00006822,363,335,28
2021,W00006823,W00006823,319,305,14
2021,W00006824,W00006824,307,298,9
2021,W00006825,W00006825,266,263,3
2021,W00006826,W00006826,322,310,12
2021,W00006827,W00006827,249,221,28
2021,W00006828,W00006828,285,247,38
2021,W00006829,W00006829,302,269,33
2021,W00006830,W00006830,254,224,30
2021,W00006831,W00006831,282,236,46
2021,W00006832,W00006832,242,226,16
2021,W00006833,W00006833,196,166,30
2021,W00006834,W00006834,538,482,56
2021,W00006835,W00006835,93,86,7
2021,W00006836,W00006836,160,150,10
2021,W00006837,W00006837,396,355,41
2021,W00006838,W00006838,310,287,23
2021,W00006839,W00006839,346,321,25
2021,W00006840,W00006840,210,206,4
2021,W00006841,W00006841,224,210,14
2021,W00006842,W00006842,301,283,18
2021,W00006843,W00006843,239,226,13
2021,W00006844,W00006844,335,302,33
2021,W00006845,W00006845,286,269,17
2021,W00006846,W00006846,302,264,38
2021,W00006847,W00006847,312,295,17
2021,W00006848,W00006848,280,261,19
2021,W00006849,W00006849,282,259,23
2021,W00006850,W00006850,191,186,5
2021,W00006851,W00006851,278,268,10
2021,W00006852,W00006852,302,270,32
2021,W00006853,W00006853,270,255,15
2021,W00006854,W00006854,254,232,22
2021,W00006855,W00006855,284,270,14
2021,W00006856,W00006856,288,274,14
2021,W00006857,W00006857,296,287,9
2021,W00006858,W00006858,282,267,15
2021,W00006859,W00006859,377,360,17
2021,W00006860,W00006860,329,321,8
2021,W00006861,W00006861,319,306,13
2021,W00006862,W00006862,289,274,15
2021,W00006863,W00006863,274,258,16
2021,W00006864,W00006864,373,352,21
2021,W00006865,W00006865,286,268,18
2021,W00006866,W00006866,259,247,12
2021,W00006867,W00006867,268,242,26
2021,W00006868,W00006868,281,263,18
2021,W00006869,W00006869,323,308,15
2021,W00006870,W00006870,281,259,22
2021,W00006871,W00006871,235,222,13
2021,W00006872,W00006872,295,278,17
2021,W00006873,W00006873,212,194,18
2021,W00006874,W00006874,254,226,28
2021,W00006875,W00006875,353,346,7
2021,W00006876,W00006876,277,259,18
2021,W00006877,W00006877,282,254,28
2021,W00006878,W00006878,266,251,15
2021,W00006879,W00006879,275,251,24
2021,W00006880,W00006880,306,278,28
2021,W00006881,W00006881,289,269,20
2021,W00006882,W00006882,291,267,24
2021,W00006883,W00006883,230,214,16
2021,W00006884,W00006884,290,256,34
2021,W00006885,W00006885,426,393,33
2021,W00006886,W00006886,287,264,23
2021,W00006887,W00006887,257,234,23
2021,W00006888,W00006888,326,307,19
2021,W00006890,W00006890,351,325,26
2021,W00006891,W00006891,342,308,34
2021,W00006892,W00006892,267,253,14
2021,W00006893,W00006893,277,256,21
2021,W00006894,W00006894,389,343,46
2021,W00006895,W00006895,282,243,39
2021,W00006896,W00006896,281,268,13
2021,W00006897,W00006897,339,307,32
2021,W00006898,W00006898,188,174,14
2021,W00006899,W00006899,278,257,21
2021,W00006900,W00006900,471,419,52
2021,W00006901,W00006901,268,240,28
2021,W00006902,W00006902,269,248,21
2021,W00006903,W00006903,276,253,23
2021,W00006904,W00006904,246,220,26
2021,W00006905,W00006905,422,379,43
2021,W00006906,W00006906,329,298,31
2021,W00006907,W00006907,291,265,26
2021,W00006909,W00006909,301,281,20
2021,W00006910,W00006910,233,220,13
2021,W00006911,W00006911,258,220,38
2021,W00006912,W00006912,304,268,36
2021,W00006913,W00006913,252,226,26
2021,W00006914,W00006914,232,205,27
2021,W00006915,W00006915,346,295,51
2021,W00006916,W00006916,368,349,19
2021,W00006917,W00006917,422,367,55
2021,W00006918,W00006918,316,284,32
2021,W00006919,W00006919,302,270,32
2021,W00006920,W00006920,280,256,24
2021,W00006921,W00006921,297,259,38
2021,W00006922,W00006922,319,293,26
2021,W00006923,W00006923,273,252,21
2021,W00006924,W00006924,317,292,25
2021,W00006925,W00006925,303,267,36
2021,W00006926,W00006926,261,241,20
2021,W00006927,W00006927,334,304,30
2021,W00006928,W00006928,426,365,61
2021,W00006929,W00006929,271,238,33
2021,W00006930,W00006930,211,193,18
2021,W00006931,W00006931,276,236,40
2021,W00006932,W00006932,287,254,33
2021,W00006933,W00006933,240,230,10
2021,W00006934,W00006934,287,261,26
2021,W00006935,W00006935,206,195,11
2021,W00006936,W00006936,289,264,25
2021,W00006937,W00006937,293,283,10
2021,W00006938,W00006938,213,191,22
2021,W00006940,W00006940,408,370,38
2021,W00006941,W00006941,269,262,7
2021,W00006942,W00006942,319,298,21
2021,W00006943,W00006943,229,199,30
2021,W00006944,W00006944,442,385,57
2021,W00006945,W00006945,263,240,23
2021,W00006946,W00006946,324,302,22
2021,W00006947,W00006947,239,211,28
2021,W00006948,W00006948,304,286,18
2021,W00006949,W00006949,386,335,51
2021,W00006950,W00006950,282,254,28
2021,W00006951,W00006951,353,327,26
2021,W00006952,W00006952,295,255,40
2021,W00006953,W00006953,256,226,30
2021,W00006954,W00006954,307,276,31
2021,W00006955,W00006955,302,279,23
2021,W00006956,W00006956,237,225,12
2021,W00006957,W00006957,319,297,22
2021,W00006958,W00006958,283,248,35
2021,W00006959,W00006959,304,280,24
2021,W00006960,W00006960,301,261,40
2021,W00006961,W00006961,313,276,37
2021,W00006962,W00006962,247,229,18
2021,W00006963,W00006963,286,263,23
2021,W00006964,W00006964,266,246,20
2021,W00006965,W00006965,255,237,18
2021,W00006966,W00006966,282,251,31
2021,W00006968,W00006968,330,293,37
2021,W00006969,W00006969,262,241,21
2021,W00006970,W00006970,439,400,39
2021,W00006971,W00006971,225,179,46
2021,W00006972,W00006972,316,275,41
2021,W00006973,W00006973,335,301,34
2021,W00006974,W00006974,300,264,36
2021,W00006975,W00006975,362,320,42
2021,W00006976,W00006976,332,272,60
2021,W00006977,W00006977,363,307,56
2021,W00006978,W00006978,304,269,35
2021,W00006979,W00006979,235,185,50
2021,W00006980,W00006980,267,213,54
2021,W00006981,W00006981,267,230,37
2021,W00006982,W00006982,279,242,37
2021,W00006983,W00006983,354,303,51
2021,W00006984,W00006984,324,284,40
2021,W00006985,W00006985,228,209,19
2021,W00006986,W00006986,258,227,31
2021,W00006987,W00006987,259,227,32
2021,W00006988,W00006988,369,327,42
2021,W00006989,W00006989,278,258,20
2021,W00006990,W00006990,293,258,35
2021,W00006991,W00006991,336,296,40
2021,W00006992,W00006992,293,281,12
2021,W00006993,W00006993,464,405,59
2021,W00006994,W00006994,380,336,44
2021,W00006995,W00006995,395,361,34
2021,W00006996,W00006996,236,220,16
2021,W00006997,W00006997,318,274,44
2021,W00006998,W00006998,255,246,9
2021,W00006999,W00006999,294,270,24
2021,W00007000,W00007000,281,248,33
2021,W00007001,W00007001,246,220,26
2021,W00007002,W00007002,285,273,12
2021,W00007003,W00007003,297,278,19
2021,W00007004,W00007004,247,230,17
2021,W00007005,W00007005,304,270,34
2021,W00007006,W00007006,258,229,29
2021,W00007007,W00007007,286,259,27
2021,W00007008,W00007008,292,270,22
2021,W00007009,W00007009,284,262,22
2021,W00007010,W00007010,251,225,26
2021,W00007011,W00007011,278,259,19
2021,W00007012,W00007012,234,221,13
2021,W00007013,W00007013,294,276,18
2021,W00007014,W00007014,256,244,12
2021,W00007015,W00007015,355,331,24
2021,W00007016,W00007016,247,221,26
2021,W00007017,W00007017,248,234,14
2021,W00007018,W00007018,252,223,29
2021,W00007019,W00007019,329,295,34
2021,W00007020,W00007020,283,265,18
2021,W00007021,W00007021,324,298,26
2021,W00007022,W00007022,290,266,24
2021,W00007023,W00007023,302,271,31
2021,W00007024,W00007024,389,348,41
2021,W00007025,W00007025,310,270,40
2021,W00007026,W00007026,405,352,53
2021,W00007027,W00007027,264,230,34
2021,W00007028,W00007028,347,316,31
2021,W00007029,W00007029,249,234,15
2021,W00007030,W00007030,280,248,32
2021,W00007031,W00007031,312,296,16
2021,W00007032,W00007032,346,316,30
2021,W00007033,W00007033,279,251,28
2021,W00007034,W00007034,290,265,25
2021,W00007035,W00007035,470,403,67
2021,W00007036,W00007036,297,270,27
2021,W00007037,W00007037,319,291,28
2021,W00007038,W00007038,277,252,25
2021,W00007039,W00007039,283,257,26
2021,W00007040,W00007040,265,247,18
2021,W00007041,W00007041,303,272,31
2021,W00007042,W00007042,300,279,21
2021,W00007043,W00007043,221,207,14
2021,W00007044,W00007044,267,250,17
2021,W00007045,W00007045,291,254,37
2021,W00007046,W00007046,304,273,31
2021,W00007047,W00007047,288,268,20
2021,W00007048,W00007048,289,269,20
2021,W00007049,W00007049,313,286,27
2021,W00007050,W00007050,251,238,13
2021,W00007051,W00007051,243,229,14
2021,W00007052,W00007052,222,210,12
2021,W00007053,W00007053,313,286,27
2021,W00007054,W00007054,252,238,14
2021,W00007055,W00007055,355,333,22
2021,W00007056,W00007056,324,304,20
2021,W00007057,W00007057,304,265,39
2021,W00007058,W00007058,290,279,11
2021,W00007059,W00007059,268,257,11
2021,W00007060,W00007060,481,449,32
2021,W00007061,W00007061,249,232,17
2021,W00007062,W00007062,304,276,28
2021,W00007063,W00007063,297,277,20
2021,W00007064,W00007064,308,276,32
2021,W00007065,W00007065,239,232,7
2021,W00007066,W00007066,294,270,24
2021,W00007067,W00007067,483,413,70
2021,W00007068,W00007068,305,278,27
2021,W00007069,W00007069,286,264,22
2021,W00007070,W00007070,288,270,18
2021,W00007071,W00007071,216,204,12
2021,W00007072,W00007072,239,229,10
2021,W00007073,W00007073,321,294,27
2021,W00007074,W00007074,242,225,17
2021,W00007075,W00007075,310,293,17
2021,W00007076,W00007076,295,265,30
2021,W00007077,W00007077,258,237,21
2021,W00007078,W00007078,263,245,18
2021,W00007079,W00007079,350,327,23
2021,W00007080,W00007080,319,300,19
2021,W00007081,W00007081,241,225,16
2021,W00007082,W00007082,266,246,20
2021,W00007083,W00007083,344,322,22
2021,W00007084,W00007084,251,229,22
2021,W00007085,W00007085,253,238,15
2021,W00007086,W00007086,236,226,10
2021,W00007087,W00007087,247,235,12
2021,W00007088,W00007088,321,300,21
2021,W00007089,W00007089,294,283,11
2021,W00007090,W00007090,280,263,17
2021,W00007091,W00007091,280,270,10
2021,W00007092,W00007092,177,174,3
2021,W00007093,W00007093,305,278,27
2021,W00007094,W00007094,279,248,31
2021,W00007095,W00007095,317,300,17
2021,W00007096,W00007096,258,246,12
2021,W00007097,W00007097,279,256,23
2021,W00007098,W00007098,309,280,29
2021,W00007099,W00007099,133,132,1
2021,W00007100,W00007100,329,297,32
2021,W00007101,W00007101,419,384,35
2021,W00007102,W00007102,312,289,23
2021,W00007103,W00007103,188,175,13
2021,W00007104,W00007104,288,268,20
2021,W00007105,W00007105,265,250,15
2021,W00007106,W00007106,276,261,15
2021,W00007108,W00007108,197,185,12
2021,W00007109,W00007109,363,335,28
2021,W00007110,W00007110,246,224,22
2021,W00007111,W00007111,266,251,15
2021,W00007112,W00007112,328,298,30
2021,W00007113,W00007113,300,274,26
2021,W00007114,W00007114,317,298,19
2021,W00007115,W00007115,326,307,19
2021,W00007116,W00007116,247,227,20
2021,W00007117,W00007117,276,259,17
2021,W00007118,W00007118,292,268,24
2021,W00007119,W00007119,170,159,11
2021,W00007120,W00007120,317,291,26
2021,W00007121,W00007121,239,224,15
2021,W00007122,W00007122,305,292,13
2021,W00007123,W00007123,253,227,26
2021,W00007124,W00007124,241,224,17
2021,W00007125,W00007125,288,273,15
2021,W00007126,W00007126,281,264,17
2021,W00007127,W00007127,310,290,20
2021,W00007128,W00007128,320,294,26
2021,W00007129,W00007129,383,352,31
2021,W00007130,W00007130,310,287,23
2021,W00007131,W00007131,273,254,19
2021,W00007132,W00007132,301,267,34
2021,W00007133,W00007133,291,265,26
2021,W00007134,W00007134,264,242,22
2021,W00007135,W00007135,282,263,19
2021,W00007136,W00007136,253,229,24
2021,W00007137,W00007137,275,248,27
2021,W00007138,W00007138,324,294,30
2021,W00007139,W00007139,321,304,17
2021,W00007140,W00007140,401,383,18
2021,W00007141,W00007141,291,270,21
2021,W00007142,W00007142,248,217,31
2021,W00007143,W00007143,314,277,37
2021,W00007144,W00007144,266,242,24
2021,W00007145,W00007145,334,307,27
2021,W00007147,W00007147,445,402,43
2021,W00007148,W00007148,301,281,20
2021,W00007149,W00007149,283,259,24
2021,W00007150,W00007150,334,306,28
2021,W00007151,W00007151,385,345,40
2021,W00007152,W00007152,448,397,51
2021,W00007153,W00007153,257,228,29
2021,W00007154,W00007154,245,229,16
2021,W00007155,W00007155,292,278,14
2021,W00007156,W00007156,230,215,15
2021,W00007157,W00007157,443,392,51
2021,W00007158,W00007158,316,281,35
2021,W00007159,W00007159,339,303,36
2021,W00007160,W00007160,268,248,20
2021,W00007161,W00007161,322,287,35
2021,W00007162,W00007162,234,219,15
2021,W00007163,W00007163,250,236,14
2021,W00007164,W00007164,321,275,46
2021,W00007165,W00007165,311,290,21
2021,W00007166,W00007166,294,266,28
2021,W00007167,W00007167,212,194,18
2021,W00007168,W00007168,392,354,38
2021,W00007169,W00007169,274,253,21
2021,W00007171,W00007171,233,216,17
2021,W00007172,W00007172,328,305,23
2021,W00007173,W00007173,220,206,14
2021,W00007174,W00007174,314,285,29
2021,W00007175,W00007175,245,213,32
2021,W00007176,W00007176,251,215,36
2021,W00007177,W00007177,288,263,25
2021,W00007178,W00007178,254,231,23
2021,W00007179,W00007179,281,264,17
2021,W00007181,W00007181,280,242,38
2021,W00007182,W00007182,227,202,25
2021,W00007183,W00007183,248,221,27
2021,W00007184,W00007184,257,233,24
2021,W00007185,W00007185,263,237,26
2021,W00007186,W00007186,252,213,39
2021,W00007187,W00007187,536,433,103
2021,W00007188,W00007188,275,258,17
2021,W00007190,W00007190,320,274,46
2021,W00007191,W00007191,290,265,25
2021,W00007192,W00007192,466,389,77
2021,W00007193,W00007193,290,242,48
2021,W00007194,W00007194,247,216,31
2021,W00007195,W00007195,365,313,52
2021,W00007196,W00007196,255,223,32
2021,W00007197,W00007197,322,300,22
2021,W00007198,W00007198,222,191,31
2021,W00007199,W00007199,303,251,52
2021,W00007200,W00007200,237,222,15
2021,W00007201,W00007201,205,188,17
2021,W00007202,W00007202,254,224,30
2021,W00007203,W00007203,251,229,22
2021,W00007204,W00007204,253,240,13
2021,W00007205,W00007205,237,220,17
2021,W00007206,W00007206,284,258,26
2021,W00007207,W00007207,284,259,25
2021,W00007208,W00007208,319,302,17
2021,W00007209,W00007209,245,228,17
2021,W00007210,W00007210,278,261,17
2021,W00007211,W00007211,328,308,20
2021,W00007212,W00007212,167,149,18
2021,W00007213,W00007213,349,295,54
2021,W00007214,W00007214,419,382,37
2021,W00007215,W00007215,266,229,37
2021,W00007216,W00007216,369,316,53
2021,W00007217,W00007217,210,191,19
2021,W00007218,W00007218,228,207,21
2021,W00007219,W00007219,255,234,21
2021,W00007220,W00007220,219,193,26
2021,W00007221,W00007221,225,212,13
2021,W00007222,W00007222,225,219,6
2021,W00007223,W00007223,263,244,19
2021,W00007224,W00007224,301,265,36
2021,W00007225,W00007225,279,246,33
2021,W00007226,W00007226,239,222,17
2021,W00007227,W00007227,200,189,11
2021,W00007228,W00007228,311,278,33
2021,W00007229,W00007229,254,231,23
2021,W00007230,W00007230,263,248,15
2021,W00007231,W00007231,560,517,43
2021,W00007232,W00007232,303,284,19
2021,W00007233,W00007233,298,290,8
2021,W00007234,W00007234,274,256,18
2021,W00007235,W00007235,299,288,11
2021,W00007236,W00007236,281,257,24
2021,W00007237,W00007237,308,290,18
2021,W00007238,W00007238,280,271,9
2021,W00007239,W00007239,251,226,25
2021,W00007240,W00007240,330,306,24
2021,W00007241,W00007241,294,265,29
2021,W00007242,W00007242,339,310,29
2021,W00007243,W00007243,278,250,28
2021,W00007244,W00007244,348,317,31
2021,W00007245,W00007245,235,218,17
2021,W00007246,W00007246,251,231,20
2021,W00007247,W00007247,332,316,16
2021,W00007248,W00007248,304,288,16
2021,W00007249,W00007249,322,306,16
2021,W00007250,W00007250,299,288,11
2021,W00007251,W00007251,285,258,27
2021,W00007252,W00007252,333,319,14
2021,W00007253,W00007253,180,174,6
2021,W00007254,W00007254,281,266,15
2021,W00007256,W00007256,257,238,19
2021,W00007257,W00007257,140,137,3
2021,W00007258,W00007258,274,261,13
2021,W00007259,W00007259,346,325,21
2021,W00007261,W00007261,259,244,15
2021,W00007262,W00007262,271,263,8
2021,W00007263,W00007263,229,213,16
2021,W00007264,W00007264,303,290,13
2021,W00007265,W00007265,253,239,14
2021,W00007266,W00007266,358,327,31
2021,W00007267,W00007267,253,223,30
2021,W00007268,W00007268,319,287,32
2021,W00007269,W00007269,345,303,42
2021,W00007270,W00007270,400,360,40
2021,W00007271,W00007271,310,276,34
2021,W00007272,W00007272,368,319,49
2021,W00007273,W00007273,282,247,35
2021,W00007274,W00007274,287,260,27
2021,W00007275,W00007275,341,302,39
2021,W00007276,W00007276,274,250,24
2021,W00007277,W00007277,438,396,42
2021,W00007278,W00007278,275,257,18
2021,W00007279,W00007279,370,339,31
2021,W00007280,W00007280,436,403,33
2021,W00007281,W00007281,449,410,39
2021,W00007282,W00007282,313,275,38
2021,W00007284,W00007284,312,284,28
2021,W00007285,W00007285,270,258,12
2021,W00007286,W00007286,364,331,33
2021,W00007287,W00007287,283,267,16
2021,W00007288,W00007288,367,339,28
2021,W00007289,W00007289,302,286,16
2021,W00007290,W00007290,596,545,51
2021,W00007291,W00007291,379,347,32
2021,W00007292,W00007292,249,229,20
2021,W00007293,W00007293,461,404,57
2021,W00007294,W00007294,253,235,18
2021,W00007295,W00007295,392,364,28
2021,W00007296,W00007296,272,224,48
2021,W00007297,W00007297,339,322,17
2021,W00007298,W00007298,282,246,36
2021,W00007299,W00007299,299,243,56
2021,W00007300,W00007300,389,353,36
2021,W00007301,W00007301,275,241,34
2021,W00007302,W00007302,235,221,14
2021,W00007303,W00007303,298,249,49
2021,W00007304,W00007304,246,221,25
2021,W00007305,W00007305,242,230,12
2021,W00007306,W00007306,278,241,37
2021,W00007307,W00007307,476,432,44
2021,W00007308,W00007308,279,244,35
2021,W00007309,W00007309,340,305,35
2021,W00007310,W00007310,254,234,20
2021,W00007311,W00007311,206,194,12
2021,W00007312,W00007312,186,180,6
2021,W00007313,W00007313,258,236,22
2021,W00007314,W00007314,277,250,27
2021,W00007315,W00007315,266,223,43
2021,W00007316,W00007316,266,240,26
2021,W00007318,W00007318,276,248,28
2021,W00007319,W00007319,244,215,29
2021,W00007320,W00007320,371,326,45
2021,W00007322,W00007322,486,402,84
2021,W00007323,W00007323,229,203,26
2021,W00007324,W00007324,271,244,27
2021,W00007325,W00007325,264,238,26
2021,W00007326,W00007326,304,271,33
2021,W00007327,W00007327,318,289,29
2021,W00007328,W00007328,329,295,34
2021,W00007329,W00007329,306,286,20
2021,W00007330,W00007330,298,273,25
2021,W00007331,W00007331,270,249,21
2021,W00007332,W00007332,271,252,19
2021,W00007333,W00007333,247,238,9
2021,W00007334,W00007334,296,252,44
2021,W00007335,W00007335,424,376,48
2021,W00007336,W00007336,500,461,39
2021,W00007337,W00007337,322,299,23
2021,W00007338,W00007338,302,278,24
2021,W00007339,W00007339,257,237,20
2021,W00007340,W00007340,304,277,27
2021,W00007341,W00007341,255,242,13
2021,W00007342,W00007342,341,313,28
2021,W00007343,W00007343,274,252,22
2021,W00007344,W00007344,316,294,22
2021,W00007345,W00007345,271,261,10
2021,W00007346,W00007346,272,252,20
2021,W00007347,W00007347,412,379,33
2021,W00007348,W00007348,302,278,24
2021,W00007349,W00007349,261,233,28
