date,geography,geography code,Welsh understanding ability: Total: All usual residents aged 3 years and over,Welsh understanding ability: Cannot understand spoken Welsh,Welsh understanding ability: Can understand spoken Welsh
2021,W00006115,W00006115,283,203,80
2021,W00006116,W00006116,314,276,38
2021,W00006117,W00006117,231,186,45
2021,W00006118,W00006118,242,206,36
2021,W00006119,W00006119,262,202,60
2021,W00006120,W00006120,586,486,100
2021,W00006121,W00006121,290,257,33
2021,W00006122,W00006122,383,325,58
2021,W00006123,W00006123,136,107,29
2021,W00006124,W00006124,201,165,36
2021,W00006125,W00006125,338,263,75
2021,W00006126,W00006126,239,206,33
2021,W00006127,W00006127,336,302,34
2021,W00006129,W00006129,329,249,80
2021,W00006130,W00006130,270,233,37
2021,W00006131,W00006131,272,232,40
2021,W00006133,W00006133,214,190,24
2021,W00006137,W00006137,440,320,120
2021,W00006138,W00006138,266,217,49
2021,W00006139,W00006139,363,282,81
2021,W00006140,W00006140,306,203,103
2021,W00006141,W00006141,337,272,65
2021,W00006142,W00006142,290,241,49
2021,W00006143,W00006143,314,256,58
2021,W00006144,W00006144,293,256,37
2021,W00006145,W00006145,385,311,74
2021,W00006146,W00006146,276,234,42
2021,W00006147,W00006147,305,258,47
2021,W00006148,W00006148,285,233,52
2021,W00006149,W00006149,334,277,57
2021,W00006150,W00006150,289,261,28
2021,W00006151,W00006151,256,234,22
2021,W00006152,W00006152,281,228,53
2021,W00006153,W00006153,267,245,22
2021,W00006154,W00006154,255,223,32
2021,W00006155,W00006155,296,260,36
2021,W00006156,W00006156,263,226,37
2021,W00006157,W00006157,229,209,20
2021,W00006158,W00006158,226,207,19
2021,W00006159,W00006159,326,303,23
2021,W00006160,W00006160,310,250,60
2021,W00006161,W00006161,236,206,30
2021,W00006162,W00006162,400,341,59
2021,W00006163,W00006163,321,301,20
2021,W00006164,W00006164,265,234,31
2021,W00006166,W00006166,256,212,44
2021,W00006167,W00006167,289,256,33
2021,W00006168,W00006168,276,236,40
2021,W00006169,W00006169,289,247,42
2021,W00006170,W00006170,271,235,36
2021,W00006172,W00006172,244,206,38
2021,W00006173,W00006173,427,389,38
2021,W00006174,W00006174,254,212,42
2021,W00006175,W00006175,248,229,19
2021,W00006176,W00006176,271,227,44
2021,W00006177,W00006177,222,203,19
2021,W00006178,W00006178,200,183,17
2021,W00006179,W00006179,286,258,28
2021,W00006180,W00006180,294,271,23
2021,W00006181,W00006181,299,272,27
2021,W00006182,W00006182,241,220,21
2021,W00006183,W00006183,290,255,35
2021,W00006184,W00006184,280,258,22
2021,W00006185,W00006185,322,277,45
2021,W00006186,W00006186,264,199,65
2021,W00006187,W00006187,286,230,56
2021,W00006188,W00006188,268,225,43
2021,W00006189,W00006189,275,227,48
2021,W00006190,W00006190,266,234,32
2021,W00006191,W00006191,234,207,27
2021,W00006192,W00006192,255,225,30
2021,W00006193,W00006193,236,212,24
2021,W00006194,W00006194,260,228,32
2021,W00006195,W00006195,278,220,58
2021,W00006196,W00006196,286,235,51
2021,W00006197,W00006197,308,254,54
2021,W00006198,W00006198,286,251,35
2021,W00006199,W00006199,258,220,38
2021,W00006200,W00006200,240,202,38
2021,W00006201,W00006201,251,219,32
2021,W00006202,W00006202,202,173,29
2021,W00006203,W00006203,247,218,29
2021,W00006204,W00006204,316,278,38
2021,W00006205,W00006205,163,145,18
2021,W00006206,W00006206,324,271,53
2021,W00006207,W00006207,262,233,29
2021,W00006208,W00006208,232,211,21
2021,W00006209,W00006209,405,318,87
2021,W00006210,W00006210,274,248,26
2021,W00006211,W00006211,356,318,38
2021,W00006212,W00006212,271,234,37
2021,W00006213,W00006213,228,211,17
2021,W00006214,W00006214,315,294,21
2021,W00006215,W00006215,333,287,46
2021,W00006216,W00006216,210,190,20
2021,W00006217,W00006217,267,253,14
2021,W00006218,W00006218,308,276,32
2021,W00006219,W00006219,263,244,19
2021,W00006220,W00006220,287,264,23
2021,W00006221,W00006221,368,302,66
2021,W00006222,W00006222,240,198,42
2021,W00006223,W00006223,272,229,43
2021,W00006224,W00006224,236,211,25
2021,W00006225,W00006225,248,216,32
2021,W00006226,W00006226,368,316,52
2021,W00006227,W00006227,300,247,53
2021,W00006228,W00006228,301,253,48
2021,W00006229,W00006229,211,184,27
2021,W00006230,W00006230,296,257,39
2021,W00006231,W00006231,215,175,40
2021,W00006232,W00006232,244,195,49
2021,W00006233,W00006233,246,211,35
2021,W00006234,W00006234,254,212,42
2021,W00006235,W00006235,205,187,18
2021,W00006236,W00006236,284,250,34
2021,W00006237,W00006237,247,213,34
2021,W00006238,W00006238,207,168,39
2021,W00006239,W00006239,198,169,29
2021,W00006240,W00006240,485,414,71
2021,W00006241,W00006241,265,225,40
2021,W00006242,W00006242,200,171,29
2021,W00006243,W00006243,278,237,41
2021,W00006244,W00006244,294,241,53
2021,W00006245,W00006245,267,232,35
2021,W00006246,W00006246,242,221,21
2021,W00006247,W00006247,130,101,29
2021,W00006248,W00006248,297,259,38
2021,W00006249,W00006249,528,463,65
2021,W00006250,W00006250,400,342,58
2021,W00006251,W00006251,442,382,60
2021,W00006252,W00006252,351,263,88
2021,W00006253,W00006253,274,224,50
2021,W00006254,W00006254,331,264,67
2021,W00006255,W00006255,353,274,79
2021,W00006257,W00006257,379,308,71
2021,W00006259,W00006259,399,336,63
2021,W00006261,W00006261,264,213,51
2021,W00006262,W00006262,214,187,27
2021,W00006263,W00006263,392,310,82
2021,W00006264,W00006264,317,231,86
2021,W00006265,W00006265,387,312,75
2021,W00006266,W00006266,184,157,27
2021,W00006268,W00006268,500,416,84
2021,W00006269,W00006269,357,291,66
2021,W00006270,W00006270,224,200,24
2021,W00006271,W00006271,253,223,30
2021,W00006272,W00006272,298,242,56
2021,W00006273,W00006273,378,318,60
2021,W00006274,W00006274,460,371,89
2021,W00006275,W00006275,309,273,36
2021,W00006276,W00006276,325,276,49
2021,W00006277,W00006277,196,162,34
2021,W00006278,W00006278,489,338,151
2021,W00006280,W00006280,303,269,34
2021,W00006281,W00006281,285,237,48
2021,W00006282,W00006282,179,158,21
2021,W00006283,W00006283,417,366,51
2021,W00006284,W00006284,427,349,78
2021,W00006286,W00006286,273,221,52
2021,W00006287,W00006287,246,199,47
2021,W00006289,W00006289,253,216,37
2021,W00006290,W00006290,307,249,58
2021,W00006291,W00006291,334,267,67
2021,W00006292,W00006292,247,190,57
2021,W00006293,W00006293,283,209,74
2021,W00006294,W00006294,284,222,62
2021,W00006295,W00006295,325,254,71
2021,W00006296,W00006296,274,224,50
2021,W00006297,W00006297,276,226,50
2021,W00006298,W00006298,280,220,60
2021,W00006299,W00006299,286,228,58
2021,W00006300,W00006300,292,241,51
2021,W00006301,W00006301,303,216,87
2021,W00006302,W00006302,310,236,74
2021,W00006303,W00006303,285,246,39
2021,W00006304,W00006304,361,272,89
2021,W00006305,W00006305,310,269,41
2021,W00006306,W00006306,272,233,39
2021,W00006307,W00006307,264,164,100
2021,W00006308,W00006308,285,216,69
2021,W00006309,W00006309,274,217,57
2021,W00006310,W00006310,290,224,66
2021,W00006311,W00006311,242,189,53
2021,W00006312,W00006312,274,202,72
2021,W00006313,W00006313,227,191,36
2021,W00006314,W00006314,292,233,59
2021,W00006315,W00006315,331,234,97
2021,W00006316,W00006316,463,371,92
2021,W00006317,W00006317,273,242,31
2021,W00006318,W00006318,309,260,49
2021,W00006319,W00006319,354,309,45
2021,W00006320,W00006320,316,275,41
2021,W00006321,W00006321,291,254,37
2021,W00006322,W00006322,285,258,27
2021,W00006323,W00006323,294,260,34
2021,W00006324,W00006324,325,285,40
2021,W00006325,W00006325,323,286,37
2021,W00006326,W00006326,225,193,32
2021,W00006327,W00006327,299,273,26
2021,W00006328,W00006328,254,230,24
2021,W00006329,W00006329,276,231,45
2021,W00006330,W00006330,265,234,31
2021,W00006331,W00006331,223,197,26
2021,W00006332,W00006332,225,203,22
2021,W00006333,W00006333,292,247,45
2021,W00006334,W00006334,228,207,21
2021,W00006335,W00006335,260,234,26
2021,W00006336,W00006336,184,168,16
2021,W00006337,W00006337,301,261,40
2021,W00006338,W00006338,370,289,81
2021,W00006339,W00006339,326,286,40
2021,W00006340,W00006340,275,237,38
2021,W00006341,W00006341,501,414,87
2021,W00006342,W00006342,278,251,27
2021,W00006343,W00006343,291,249,42
2021,W00006344,W00006344,240,198,42
2021,W00006345,W00006345,372,297,75
2021,W00006346,W00006346,248,212,36
2021,W00006347,W00006347,329,290,39
2021,W00006348,W00006348,250,204,46
2021,W00006349,W00006349,301,259,42
2021,W00006350,W00006350,236,214,22
2021,W00006351,W00006351,325,281,44
2021,W00006352,W00006352,251,218,33
2021,W00006353,W00006353,276,246,30
2021,W00006354,W00006354,234,213,21
2021,W00006355,W00006355,343,319,24
2021,W00006356,W00006356,356,290,66
2021,W00006357,W00006357,259,217,42
2021,W00006358,W00006358,246,208,38
2021,W00006359,W00006359,225,207,18
2021,W00006360,W00006360,307,255,52
2021,W00006361,W00006361,191,171,20
2021,W00006362,W00006362,267,239,28
2021,W00006363,W00006363,244,224,20
2021,W00006364,W00006364,313,275,38
2021,W00006365,W00006365,331,300,31
2021,W00006366,W00006366,289,263,26
2021,W00006367,W00006367,247,226,21
2021,W00006368,W00006368,225,192,33
2021,W00006369,W00006369,245,212,33
2021,W00006370,W00006370,259,228,31
2021,W00006371,W00006371,298,254,44
2021,W00006372,W00006372,272,246,26
2021,W00006373,W00006373,285,259,26
2021,W00006374,W00006374,269,236,33
2021,W00006375,W00006375,378,344,34
2021,W00006376,W00006376,211,199,12
2021,W00006377,W00006377,260,234,26
2021,W00006378,W00006378,315,269,46
2021,W00006379,W00006379,287,258,29
2021,W00006380,W00006380,265,236,29
2021,W00006381,W00006381,297,271,26
2021,W00006382,W00006382,297,225,72
2021,W00006383,W00006383,340,283,57
2021,W00006384,W00006384,316,283,33
2021,W00006385,W00006385,276,240,36
2021,W00006386,W00006386,336,296,40
2021,W00006387,W00006387,253,208,45
2021,W00006388,W00006388,198,172,26
2021,W00006389,W00006389,278,236,42
2021,W00006390,W00006390,329,288,41
2021,W00006391,W00006391,291,245,46
2021,W00006392,W00006392,283,243,40
2021,W00006393,W00006393,238,202,36
2021,W00006394,W00006394,280,248,32
2021,W00006395,W00006395,262,221,41
2021,W00006396,W00006396,273,216,57
2021,W00006397,W00006397,244,217,27
2021,W00006398,W00006398,322,255,67
2021,W00006399,W00006399,307,268,39
2021,W00006400,W00006400,273,240,33
2021,W00006401,W00006401,331,289,42
2021,W00006402,W00006402,311,277,34
2021,W00006403,W00006403,197,183,14
2021,W00006404,W00006404,267,248,19
2021,W00006405,W00006405,297,252,45
2021,W00006406,W00006406,294,273,21
2021,W00006407,W00006407,200,190,10
2021,W00006408,W00006408,260,244,16
2021,W00006409,W00006409,253,220,33
2021,W00006410,W00006410,193,183,10
2021,W00006411,W00006411,266,240,26
2021,W00006412,W00006412,291,268,23
2021,W00006413,W00006413,314,280,34
2021,W00006414,W00006414,289,258,31
2021,W00006415,W00006415,296,261,35
2021,W00006416,W00006416,332,295,37
2021,W00006417,W00006417,294,258,36
2021,W00006418,W00006418,224,203,21
2021,W00006419,W00006419,287,256,31
2021,W00006420,W00006420,219,184,35
2021,W00006421,W00006421,326,284,42
2021,W00006422,W00006422,323,289,34
2021,W00006423,W00006423,301,242,59
2021,W00006424,W00006424,302,266,36
2021,W00006425,W00006425,321,283,38
2021,W00006426,W00006426,228,202,26
2021,W00006427,W00006427,233,216,17
2021,W00006428,W00006428,347,301,46
2021,W00006429,W00006429,423,347,76
2021,W00006430,W00006430,359,301,58
2021,W00006431,W00006431,244,207,37
2021,W00006432,W00006432,466,395,71
2021,W00006433,W00006433,270,199,71
2021,W00006434,W00006434,221,177,44
2021,W00006435,W00006435,429,287,142
2021,W00006437,W00006437,253,189,64
2021,W00006438,W00006438,259,215,44
2021,W00006439,W00006439,557,411,146
2021,W00006440,W00006440,533,359,174
2021,W00006441,W00006441,245,212,33
2021,W00006442,W00006442,338,244,94
2021,W00006443,W00006443,274,231,43
2021,W00006444,W00006444,309,263,46
2021,W00006445,W00006445,546,351,195
2021,W00006446,W00006446,233,191,42
2021,W00006447,W00006447,274,221,53
2021,W00006448,W00006448,476,371,105
2021,W00006449,W00006449,338,261,77
2021,W00006450,W00006450,286,232,54
2021,W00006451,W00006451,280,215,65
2021,W00006452,W00006452,312,238,74
2021,W00006453,W00006453,321,234,87
2021,W00006454,W00006454,269,216,53
2021,W00006455,W00006455,240,199,41
2021,W00006456,W00006456,285,200,85
2021,W00006457,W00006457,260,227,33
2021,W00006458,W00006458,306,267,39
2021,W00006459,W00006459,273,235,38
2021,W00006460,W00006460,264,225,39
2021,W00006461,W00006461,301,229,72
2021,W00006462,W00006462,280,225,55
2021,W00006463,W00006463,256,211,45
2021,W00006464,W00006464,274,226,48
2021,W00006465,W00006465,308,256,52
2021,W00006466,W00006466,313,251,62
2021,W00006467,W00006467,256,207,49
2021,W00006468,W00006468,300,246,54
2021,W00006469,W00006469,276,235,41
2021,W00006470,W00006470,280,233,47
2021,W00006471,W00006471,361,291,70
2021,W00006472,W00006472,325,268,57
2021,W00006473,W00006473,200,178,22
2021,W00006474,W00006474,152,139,13
2021,W00006475,W00006475,241,203,38
2021,W00006476,W00006476,264,210,54
2021,W00006477,W00006477,261,179,82
2021,W00006478,W00006478,262,210,52
2021,W00006479,W00006479,310,233,77
2021,W00006480,W00006480,282,209,73
2021,W00006481,W00006481,174,134,40
2021,W00006482,W00006482,346,291,55
2021,W00006483,W00006483,147,139,8
2021,W00006484,W00006484,298,255,43
2021,W00006485,W00006485,392,307,85
2021,W00006486,W00006486,268,207,61
2021,W00006487,W00006487,261,220,41
2021,W00006488,W00006488,262,217,45
2021,W00006489,W00006489,281,241,40
2021,W00006490,W00006490,327,285,42
2021,W00006491,W00006491,206,186,20
2021,W00006492,W00006492,266,242,24
2021,W00006493,W00006493,265,231,34
2021,W00006494,W00006494,275,226,49
2021,W00006495,W00006495,290,242,48
2021,W00006496,W00006496,369,333,36
2021,W00006497,W00006497,297,247,50
2021,W00006498,W00006498,319,266,53
2021,W00006499,W00006499,239,189,50
2021,W00006500,W00006500,294,253,41
2021,W00006501,W00006501,334,285,49
2021,W00006502,W00006502,251,214,37
2021,W00006503,W00006503,418,364,54
2021,W00006504,W00006504,270,247,23
2021,W00006505,W00006505,226,195,31
2021,W00006506,W00006506,274,251,23
2021,W00006507,W00006507,308,271,37
2021,W00006508,W00006508,314,271,43
2021,W00006509,W00006509,306,264,42
2021,W00006510,W00006510,212,184,28
2021,W00006511,W00006511,313,276,37
2021,W00006512,W00006512,293,247,46
2021,W00006513,W00006513,196,171,25
2021,W00006514,W00006514,314,273,41
2021,W00006515,W00006515,440,315,125
2021,W00006516,W00006516,371,300,71
2021,W00006517,W00006517,298,266,32
2021,W00006518,W00006518,306,251,55
2021,W00006519,W00006519,259,221,38
2021,W00006520,W00006520,267,225,42
2021,W00006521,W00006521,262,227,35
2021,W00006522,W00006522,218,177,41
2021,W00006523,W00006523,248,216,32
2021,W00006524,W00006524,261,204,57
2021,W00006525,W00006525,232,194,38
2021,W00006526,W00006526,307,258,49
2021,W00006527,W00006527,182,164,18
2021,W00006528,W00006528,423,332,91
2021,W00006529,W00006529,251,219,32
2021,W00006530,W00006530,245,201,44
2021,W00006531,W00006531,354,309,45
2021,W00006532,W00006532,307,249,58
2021,W00006533,W00006533,298,240,58
2021,W00006534,W00006534,362,317,45
2021,W00006535,W00006535,264,225,39
2021,W00006536,W00006536,294,251,43
2021,W00006537,W00006537,288,246,42
2021,W00006538,W00006538,297,246,51
2021,W00006539,W00006539,244,212,32
2021,W00006540,W00006540,262,219,43
2021,W00006541,W00006541,273,208,65
2021,W00006542,W00006542,245,201,44
2021,W00006543,W00006543,269,217,52
2021,W00006544,W00006544,249,217,32
2021,W00006545,W00006545,273,222,51
2021,W00006546,W00006546,331,272,59
2021,W00006547,W00006547,295,249,46
2021,W00006548,W00006548,237,193,44
2021,W00006549,W00006549,303,249,54
2021,W00006550,W00006550,259,209,50
2021,W00006551,W00006551,606,498,108
2021,W00006552,W00006552,218,190,28
2021,W00006553,W00006553,298,277,21
2021,W00006554,W00006554,293,261,32
2021,W00006555,W00006555,256,213,43
2021,W00006556,W00006556,285,246,39
2021,W00006557,W00006557,280,235,45
2021,W00006558,W00006558,240,210,30
2021,W00006559,W00006559,314,272,42
2021,W00006560,W00006560,169,158,11
2021,W00006561,W00006561,255,223,32
2021,W00006562,W00006562,283,235,48
2021,W00006564,W00006564,570,483,87
2021,W00006565,W00006565,298,260,38
2021,W00006566,W00006566,376,324,52
2021,W00006567,W00006567,302,258,44
2021,W00006568,W00006568,219,197,22
2021,W00006569,W00006569,331,273,58
2021,W00006570,W00006570,281,243,38
2021,W00006571,W00006571,242,215,27
2021,W00006572,W00006572,264,229,35
2021,W00006573,W00006573,369,322,47
2021,W00006574,W00006574,256,211,45
2021,W00006575,W00006575,297,258,39
2021,W00006576,W00006576,280,257,23
2021,W00006577,W00006577,301,270,31
2021,W00006578,W00006578,272,235,37
2021,W00006579,W00006579,299,257,42
2021,W00006580,W00006580,278,252,26
2021,W00006581,W00006581,295,266,29
2021,W00006583,W00006583,262,239,23
2021,W00006584,W00006584,334,293,41
2021,W00006585,W00006585,269,233,36
2021,W00006586,W00006586,459,409,50
2021,W00006587,W00006587,322,289,33
2021,W00006588,W00006588,296,256,40
2021,W00006589,W00006589,330,291,39
2021,W00006590,W00006590,286,261,25
2021,W00006592,W00006592,276,234,42
2021,W00006593,W00006593,225,202,23
2021,W00006594,W00006594,287,261,26
2021,W00006596,W00006596,253,224,29
2021,W00006597,W00006597,262,214,48
2021,W00006598,W00006598,297,229,68
2021,W00006599,W00006599,296,248,48
2021,W00006600,W00006600,277,231,46
2021,W00006601,W00006601,314,272,42
2021,W00006602,W00006602,294,238,56
2021,W00006603,W00006603,269,222,47
2021,W00006604,W00006604,250,215,35
2021,W00006605,W00006605,249,207,42
2021,W00006606,W00006606,363,305,58
2021,W00006607,W00006607,250,195,55
2021,W00006608,W00006608,201,185,16
2021,W00006609,W00006609,315,298,17
2021,W00006610,W00006610,328,293,35
2021,W00006611,W00006611,301,269,32
2021,W00006612,W00006612,247,221,26
2021,W00006613,W00006613,243,210,33
2021,W00006614,W00006614,323,253,70
2021,W00006615,W00006615,327,269,58
2021,W00006616,W00006616,262,226,36
2021,W00006617,W00006617,289,239,50
2021,W00006618,W00006618,312,272,40
2021,W00006619,W00006619,329,302,27
2021,W00006620,W00006620,314,274,40
2021,W00006621,W00006621,314,272,42
2021,W00006622,W00006622,275,227,48
2021,W00006623,W00006623,333,290,43
2021,W00006624,W00006624,357,310,47
2021,W00006625,W00006625,431,374,57
2021,W00006626,W00006626,470,431,39
2021,W00006627,W00006627,225,197,28
2021,W00006628,W00006628,536,482,54
2021,W00006629,W00006629,334,287,47
2021,W00006630,W00006630,342,316,26
2021,W00006631,W00006631,303,264,39
2021,W00006633,W00006633,432,373,59
2021,W00006634,W00006634,300,276,24
2021,W00006635,W00006635,274,253,21
2021,W00006636,W00006636,249,199,50
2021,W00006637,W00006637,239,188,51
2021,W00006638,W00006638,239,179,60
2021,W00006639,W00006639,269,225,44
2021,W00006640,W00006640,342,263,79
2021,W00006641,W00006641,218,200,18
2021,W00006642,W00006642,306,250,56
2021,W00006643,W00006643,310,249,61
2021,W00006644,W00006644,219,186,33
2021,W00006645,W00006645,295,243,52
2021,W00006646,W00006646,234,206,28
2021,W00006647,W00006647,302,253,49
2021,W00006648,W00006648,357,291,66
2021,W00006649,W00006649,303,247,56
2021,W00006650,W00006650,270,235,35
2021,W00006651,W00006651,254,235,19
2021,W00006652,W00006652,226,180,46
